account_wide,achievement_id,achievement_name,category_id,category_name,criteria_id,criteria_name,description,next_id,next_name
0,623,The Spellweaver's Downfall (25 player),14922,Lich King Raid,1581,,Defeat Malygos in 25-player mode.,,
0,624,Less Is More (10 player),14922,Lich King Raid,2265,,Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 9 players in 10-player mode.,,
0,625,Besting the Black Dragonflight (25 player),14922,Lich King Raid,2271,,Defeat Sartharion the Onyx Guardian in 25-player mode.,,
0,626,Lunar Festival Finery,160,Lunar Festival,4901,,Purchase a festive pant suit or festive dress with Coins of Ancestry.,,
0,627,Explore Dun Morogh,14777,Eastern Kingdoms,5681,,"Explore Dun Morogh, revealing the covered areas of the world map.",,
0,628,Deadmines,14808,Classic,3809,,"Defeat ""Captain"" Cookie.",,
0,629,Ragefire Chasm,14808,Classic,4327,,Defeat Lava Guard Gordoth.,,
0,630,Wailing Caverns,14808,Classic,7357,,Defeat Mutanus the Devourer.,,
0,631,Shadowfang Keep,14808,Classic,3382,,Defeat Lord Godfrey.,,
0,632,Blackfathom Deeps,14808,Classic,4230,,Defeat Aku'mai.,,
0,633,Stormwind Stockade,14808,Classic,3385,,Defeat Hogger.,,
0,634,Gnomeregan,14808,Classic,3812,,Defeat Mekgineer Thermaplugg.,,
0,635,Razorfen Kraul,14808,Classic,811,,Defeat Charlga Razorflank.,,
0,636,Razorfen Downs,14808,Classic,817,,Defeat Amnennar the Coldbringer.,,
0,637,Scarlet Monastery,14808,Classic,3990,,Defeat High Inquisitor Whitemane in Scarlet Monastery.,,
0,638,Uldaman,14808,Classic,822,,Defeat Archaedas.,,
0,639,Zul'Farrak,14808,Classic,828,,Defeat Chief Ukorz Sandscalp.,,
0,640,Maraudon,14808,Classic,831,,Defeat Princess Theradras.,,
0,641,Sunken Temple,14808,Classic,8188,,Defeat Shade of Eranikus.,,
0,642,Blackrock Depths,14808,Classic,248,,Defeat Emperor Dagran Thaurissan.,,
0,643,Lower Blackrock Spire,14808,Classic,7684,,Defeat Overlord Wyrmthalak.,,
0,644,King of Dire Maul,14808,Classic,4978,,Defeat each wing of Dire Maul.,,
0,645,Scholomance,14808,Classic,253,,Defeat Darkmaster Gandling.,,
0,646,Stratholme,14808,Classic,257,,Defeat the evil masterminds inhabiting Stratholme.,,
0,647,Hellfire Ramparts,14805,The Burning Crusade,957,,Defeat Omor the Unscarred.,,
0,648,The Blood Furnace,14805,The Burning Crusade,962,,Defeat Keli'dan the Breaker.,,
0,649,The Slave Pens,14805,The Burning Crusade,1222,,Defeat Quagmirran.,,
0,650,Underbog,14805,The Burning Crusade,5290,,Defeat The Black Stalker.,,
0,651,Mana-Tombs,14805,The Burning Crusade,2494,,Defeat Nexus-Prince Shaffar.,,
0,652,The Escape From Durnholde,14805,The Burning Crusade,1225,,Defeat Epoch Hunter.,,
0,653,Sethekk Halls,14805,The Burning Crusade,1229,,Defeat Talon King Ikiss.,,
0,654,Shadow Labyrinth,14805,The Burning Crusade,2498,,Defeat Murmur.,,
0,655,Opening of the Dark Portal,14805,The Burning Crusade,1233,,Defeat Aeonus.,,
0,656,The Steamvault,14805,The Burning Crusade,1148,,Defeat Warlord Kalithresh.,,
0,657,The Shattered Halls,14805,The Burning Crusade,2686,,Defeat Warchief Kargath Bladefist.,,
0,658,The Mechanar,14805,The Burning Crusade,1238,,Defeat Pathaleon the Calculator.,,
0,659,The Botanica,14805,The Burning Crusade,3592,,Defeat Warp Splinter.,,
0,660,The Arcatraz,14805,The Burning Crusade,4322,,Defeat Harbinger Skyriss.,,
0,661,Magister's Terrace,14805,The Burning Crusade,4318,,Defeat Kael'thas Sunstrider.,,
0,666,Auchenai Crypts,14805,The Burning Crusade,1035,,Defeat Exarch Maladaar.,,
0,667,Heroic: Hellfire Ramparts,14805,The Burning Crusade,8029,,Defeat the leaders of Hellfire Ramparts on Heroic Difficulty.,,
0,668,Heroic: The Blood Furnace,14805,The Burning Crusade,529,,Defeat Keli'dan the Breaker on Heroic Difficulty.,,
0,669,Heroic: The Slave Pens,14805,The Burning Crusade,1040,,Defeat Quagmirran on Heroic Difficulty.,,
0,670,Heroic: Underbog,14805,The Burning Crusade,2370,,Defeat The Black Stalker on Heroic Difficulty.,,
0,671,Heroic: Mana-Tombs,14805,The Burning Crusade,4438,,Defeat Nexus-Prince Shaffar on Heroic Difficulty.,,
0,672,Heroic: Auchenai Crypts,14805,The Burning Crusade,2738,,Defeat Exarch Maladaar on Heroic Difficulty.,,
0,673,Heroic: The Escape From Durnholde,14805,The Burning Crusade,5803,,Defeat Epoch Hunter on Heroic Difficulty.,,
0,674,Heroic: Sethekk Halls,14805,The Burning Crusade,4975,,Defeat Talon King Ikiss on Heroic Difficulty.,,
0,675,Heroic: Shadow Labyrinth,14805,The Burning Crusade,6195,,Defeat Murmur on Heroic Difficulty.,,
0,676,Heroic: Opening of the Dark Portal,14805,The Burning Crusade,6166,,Defeat Aeonus on Heroic Difficulty.,,
0,677,Heroic: The Steamvault,14805,The Burning Crusade,2373,,Defeat Warlord Kalithresh on Heroic Difficulty.,,
0,678,Heroic: The Shattered Halls,14805,The Burning Crusade,936,,Defeat Warchief Kargath Bladefist on Heroic Difficulty.,,
0,679,Heroic: The Mechanar,14805,The Burning Crusade,425,,Defeat Pathaleon the Calculator on Heroic Difficulty.,,
0,680,Heroic: The Botanica,14805,The Burning Crusade,6207,,Defeat Warp Splinter on Heroic Difficulty.,,
0,681,Heroic: The Arcatraz,14805,The Burning Crusade,2235,,Defeat Harbinger Skyriss on Heroic Difficulty.,,
0,682,Heroic: Magister's Terrace,14805,The Burning Crusade,3432,,Defeat Kael'thas Sunstrider on Heroic Difficulty.,,
0,684,Onyxia's Lair (Level 60),15278,Raids,648,,"Defeat the classic, level 60 version of Onyxia.",,
0,685,Blackwing Lair,14808,Classic,552,,Defeat Nefarian.,,
0,686,Molten Core,14808,Classic,579,,Defeat Ragnaros.,,
0,687,Temple of Ahn'Qiraj,14808,Classic,1521,,Defeat C'Thun.,,
0,688,Zul'Gurub,15278,Raids,1559,,Defeat Hakkar.,,
0,689,Ruins of Ahn'Qiraj,14808,Classic,1725,,Defeat Ossirian the Unscarred.,,
0,690,Karazhan,14805,The Burning Crusade,2555,,Defeat Prince Malchezaar in Karazhan.,,
0,691,Zul'Aman,15278,Raids,2559,,Defeat Zul'jin in the Zul'Aman raid.,,
0,692,Gruul's Lair,14805,The Burning Crusade,3705,,Defeat Gruul the Dragonkiller in Gruul's Lair.,,
0,693,Magtheridon's Lair,14805,The Burning Crusade,2561,,Defeat Magtheridon in Magtheridon's Lair.,,
0,694,Serpentshrine Cavern,14805,The Burning Crusade,2703,,Defeat Lady Vashj in Serpentshrine Cavern.,,
0,695,The Battle for Mount Hyjal,14805,The Burning Crusade,1489,,Defeat Archimonde in The Battle for Mount Hyjal.,,
0,696,Tempest Keep,14805,The Burning Crusade,2598,,Defeat Kael'thas Sunstrider in Tempest Keep.,,
0,697,The Black Temple,14805,The Burning Crusade,2632,,Defeat Illidan Stormrage in The Black Temple.,,
0,698,Sunwell Plateau,14805,The Burning Crusade,152,,Defeat Kil'jaeden in Sunwell Plateau.,,
0,699,World Wide Winner,165,Arena,8197,,"Win a ranked arena match in Blade's Edge, Nagrand, Dalaran Sewers, the Ruins of Lordaeron, Tol'Viron Arena and the Tiger's Peak.",,
0,700,Freedom of the Horde,15279,Player vs. Player,3435,,Obtain an Insignia or Medallion of the Horde.,,
0,701,Freedom of the Alliance,15279,Player vs. Player,6492,,Obtain an Insignia or Medallion of the Alliance.,,
0,705,Master of Arms,15234,Legacy,6555,,Raise four weapon skills to 400.,,
0,708,Hero of the Frostwolf Clan,14801,Alterac Valley,4972,,Gain exalted reputation with the Frostwolf Clan.,,
0,709,Hero of the Stormpike Guard,14801,Alterac Valley,5698,,Gain exalted reputation with the Stormpike Guard.,,
0,710,The Defiler,14802,Arathi Basin,1713,,Gain exalted reputation with The Forsaken Defilers.,,
0,711,Knight of Arathor,14802,Arathi Basin,1584,,Gain exalted reputation with The League of Arathor.,,
0,712,Warsong Outrider,14804,Warsong Gulch,526,,Gain exalted reputation with the Warsong Outriders.,,
0,713,Silverwing Sentinel,14804,Warsong Gulch,7437,,Gain exalted reputation with the Silverwing Sentinels.,,
0,714,The Conqueror,95,Player vs. Player,7096,,"Raise your reputation values in Warsong Gulch, Arathi Basin and Alterac Valley to Exalted.",,
0,725,"Thori'dal, the Stars' Fury",15271,Raids,2503,,"Wielder of Thori'dal, the Stars' Fury.",,
0,726,Mr. Pinchy's Magical Crawdad Box,171,Fishing,2239,,Fish your way to Mr. Pinchy's Magical Crawdad Box.,,
0,728,Explore Durotar,14778,Kalimdor,8158,,"Explore Durotar, revealing the covered areas of the world map.",,
0,730,Skills to Pay the Bills,172,Professions,2799,,"Obtain 450 skill points in Fishing, First Aid, and Cooking.",4915,More Skills to Pay the Bills
0,731,Professional Expert,169,Professions,65934,,"Obtain 225 skill points in a ""Classic"" category of a profession.",732,Professional Classic Master
0,732,Professional Classic Master,169,Professions,3111,,"Obtain 300 skill points in a ""Classic"" category of a profession.",,
0,733,Professional Outland Master,169,Professions,1982,,"Obtain 75 skill points in an ""Outland"" category of a profession.",,
0,734,Professional Northrend Master,169,Professions,1995,,"Obtain 75 skill points in a ""Northrend"" category of a profession.",,
0,735,Working In the Cold,169,Professions,65826,,"Obtain 75 skill points in a ""Northrend"" category of two primary professions.",,
0,736,Explore Mulgore,14778,Kalimdor,2008,,"Explore Mulgore, revealing the covered areas of the world map.",,
0,750,Explore Northern Barrens,14778,Kalimdor,2386,,"Explore The Barrens, revealing the covered areas of the world map.",,
0,761,Explore Arathi Highlands,14777,Eastern Kingdoms,3503,,"Explore Arathi Highlands, revealing the covered areas of the world map.",,
0,762,Ambassador of the Horde,201,Reputation,4151,,Earn Exalted reputation with all six Horde factions.,,
0,763,The Burning Crusader,14865,The Burning Crusade,8077,,Raise all of The Burning Crusade dungeon reputations to Exalted.,,
0,764,The Burning Crusader,14865,The Burning Crusade,4223,,Raise all of The Burning Crusade dungeon reputations to Exalted.,,
0,765,Explore Badlands,14777,Eastern Kingdoms,6631,,"Explore Badlands, revealing the covered areas of the world map.",,
0,766,Explore Blasted Lands,14777,Eastern Kingdoms,6331,,"Explore Blasted Lands, revealing the covered areas of the world map.",,
0,768,Explore Tirisfal Glades,14777,Eastern Kingdoms,8352,,"Explore Tirisfal Glades, revealing the covered areas of the world map.",,
0,769,Explore Silverpine Forest,14777,Eastern Kingdoms,4174,,"Explore Silverpine Forest, revealing the covered areas of the world map.",,
0,770,Explore Western Plaguelands,14777,Eastern Kingdoms,4017,,"Explore Western Plaguelands, revealing the covered areas of the world map.",,
0,771,Explore Eastern Plaguelands,14777,Eastern Kingdoms,3292,,"Explore Eastern Plaguelands, revealing the covered areas of the world map.",,
0,772,Explore Hillsbrad Foothills,14777,Eastern Kingdoms,3264,,"Explore Hillsbrad Foothills, revealing the covered areas of the world map.",,
0,773,Explore The Hinterlands,14777,Eastern Kingdoms,8172,,"Explore The Hinterlands, revealing the covered areas of the world map.",,
0,774,Explore Searing Gorge,14777,Eastern Kingdoms,4854,,"Explore Searing Gorge, revealing the covered areas of the world map.",,
0,775,Explore Burning Steppes,14777,Eastern Kingdoms,4983,,"Explore Burning Steppes, revealing the covered areas of the world map.",,
0,776,Explore Elwynn Forest,14777,Eastern Kingdoms,1676,,"Explore Elwynn Forest, revealing the covered areas of the world map.",,
0,777,Explore Deadwind Pass,14777,Eastern Kingdoms,4482,,"Explore Deadwind Pass, revealing the covered areas of the world map.",,
0,778,Explore Duskwood,14777,Eastern Kingdoms,1689,,"Explore Duskwood, revealing the covered areas of the world map.",,
0,779,Explore Loch Modan,14777,Eastern Kingdoms,1100,,"Explore Loch Modan, revealing the covered areas of the world map.",,
0,780,Explore Redridge Mountains,14777,Eastern Kingdoms,6910,,"Explore Redridge Mountains, revealing the covered areas of the world map.",,
0,781,Explore Northern Stranglethorn,14777,Eastern Kingdoms,1778,,"Explore Northern Stranglethorn, revealing the covered areas of the world map.",,
0,782,Explore Swamp of Sorrows,14777,Eastern Kingdoms,1796,,"Explore Swamp of Sorrows, revealing the covered areas of the world map.",,
0,783,The Perfect Storm,14803,Eye of the Storm,267,,Win Eye of the Storm with a score of 1500 to 0.,,
0,784,Eye of the Storm Domination,14803,Eye of the Storm,2958,,Win Eye of the Storm 10 times while holding 4 bases.,,
0,802,Explore Westfall,14777,Eastern Kingdoms,7440,,"Explore Westfall, revealing the covered areas of the world map.",,
0,841,Explore Wetlands,14777,Eastern Kingdoms,6356,,"Explore Wetlands, revealing the covered areas of the world map.",,
0,842,Explore Teldrassil,14778,Kalimdor,405,,"Explore Teldrassil, revealing the covered areas of the world map.",,
0,843,Explore Netherstorm,14779,Outland,3148,,"Explore Netherstorm, revealing the covered areas of the world map.",,
0,844,Explore Darkshore,14778,Kalimdor,6572,,"Explore Darkshore, revealing the covered areas of the world map.",,
0,845,Explore Ashenvale,14778,Kalimdor,7455,,"Explore Ashenvale, revealing the covered areas of the world map.",,
0,846,Explore Thousand Needles,14778,Kalimdor,6374,,"Explore Thousand Needles, revealing the covered areas of the world map.",,
0,847,Explore Stonetalon Mountains,14778,Kalimdor,5167,,"Explore Stonetalon Mountains, revealing the covered areas of the world map.",,
0,848,Explore Desolace,14778,Kalimdor,3540,,"Explore Desolace, revealing the covered areas of the world map.",,
0,849,Explore Feralas,14778,Kalimdor,5784,,"Explore Feralas, revealing the covered areas of the world map.",,
0,850,Explore Dustwallow Marsh,14778,Kalimdor,6952,,"Explore Dustwallow Marsh, revealing the covered areas of the world map.",,
0,851,Explore Tanaris,14778,Kalimdor,3172,,"Explore Tanaris, revealing the covered areas of the world map.",,
0,852,Explore Azshara,14778,Kalimdor,4789,,"Explore Azshara, revealing the covered areas of the world map.",,
0,853,Explore Felwood,14778,Kalimdor,6617,,"Explore Felwood, revealing the covered areas of the world map.",,
0,854,Explore Un'Goro Crater,14778,Kalimdor,3190,,"Explore Un'Goro Crater, revealing the covered areas of the world map.",,
0,855,Explore Moonglade,14778,Kalimdor,3880,,"Explore Moonglade, revealing the covered areas of the world map.",,
0,856,Explore Silithus,14778,Kalimdor,6254,,"Explore Silithus, revealing the covered areas of the world map.",,
0,857,Explore Winterspring,14778,Kalimdor,2533,,"Explore Winterspring, revealing the covered areas of the world map.",,
0,858,Explore Ghostlands,14777,Eastern Kingdoms,3574,,"Explore Ghostlands, revealing the covered areas of the world map.",,
0,859,Explore Eversong Woods,14777,Eastern Kingdoms,4522,,"Explore Eversong Woods, revealing the covered areas of the world map.",,
0,860,Explore Azuremyst Isle,14778,Kalimdor,5148,,"Explore Azuremyst Isle, revealing the covered areas of the world map.",,
0,861,Explore Bloodmyst Isle,14778,Kalimdor,3599,,"Explore Bloodmyst Isle, revealing the covered areas of the world map.",,
0,862,Explore Hellfire Peninsula,14779,Outland,4197,,"Explore  Hellfire Peninsula, revealing the covered areas of the world map.",,
0,863,Explore Zangarmarsh,14779,Outland,472,,"Explore Zangarmarsh, revealing the covered areas of the world map.",,
0,864,Explore Shadowmoon Valley,14779,Outland,7065,,"Explore Shadowmoon Valley, revealing the covered areas of the world map.",,
0,865,Explore Blade's Edge Mountains,14779,Outland,1458,,"Explore Blade's Edge Mountains, revealing the covered areas of the world map.",,
0,866,Explore Nagrand,14779,Outland,8008,,"Explore Nagrand, revealing the covered areas of the world map.",,
0,867,Explore Terokkar Forest,14779,Outland,7042,,"Explore Terokkar Forest, revealing the covered areas of the world map.",,
0,868,Explore Isle of Quel'Danas,14777,Eastern Kingdoms,7034,,"Explore Isle of Quel'Danas, revealing the covered areas of the world map.",,
0,871,"Avast Ye, Admiral!",15273,Reputation,8576,,Obtain the Bloodsail Admiral's Hat... and try to get some fresh air every now and then.,,
0,872,Frenzied Defender,14804,Warsong Gulch,8268,,Return 5 flags in a single Warsong Gulch battle.,,
0,873,Frostwolf Perfection,14801,Alterac Valley,5530,,Win Alterac Valley without losing a tower or captain. You must also control all of the Alliance's towers.,,
0,875,Vengefully Dedicated,165,Arena,5135,,Win 200 ranked arena matches.,876,Brutally Dedicated
0,876,Brutally Dedicated,165,Arena,3775,,Win 300 ranked arena matches.,,
0,877,The Cake Is Not A Lie,170,Cooking,2680,,Bake a Delicious Chocolate Cake.,,
0,878,One That Didn't Get Away,171,Fishing,2452,,Catch one of the rare fish in the list below.,,
0,886,Swift Nether Drake,15269,Mounts,4879,,Obtain the Swift Nether Drake from Arena Season 1 of The Burning Crusade.,,
0,887,Merciless Nether Drake,15269,Mounts,1126,,Obtain the Merciless Nether Drake from Arena Season 2 of The Burning Crusade.,,
0,888,Vengeful Nether Drake,15269,Mounts,3997,,Obtain the Vengeful Nether Drake from Arena Season 3 of The Burning Crusade.,,
0,889,Fast and Furious,92,Character,1130,,Learn the Journeyman Riding skill.,890,Into the Wild Blue Yonder
0,890,Into the Wild Blue Yonder,92,Character,1133,,Learn the Expert Riding skill.,892,The Right Stuff
0,891,Giddy Up!,92,Character,2816,,Learn the Apprentice Riding skill.,889,Fast and Furious
0,892,The Right Stuff,92,Character,1136,,Learn the Artisan Riding skill.,5180,Breaking the Sound Barrier
0,894,Flying High Over Skettis,14865,The Burning Crusade,9118,,Earn Exalted status within the Sha'tari Skyguard.,,
0,896,A Quest a Day Keeps the Ogres at Bay,14865,The Burning Crusade,2820,,Earn Exalted status within Ogri'la.,,
